Date_Time,Rotation,Pellet_Retrieval,Type,Wheel_Position,FED_Position
2021-03-11 17:10:29.274859,8.5958,,Run_log,Left,Right
2021-03-11 17:10:58.770385,-,,END,Left,Right
2021-03-11 17:11:12.991228,+,,START,Left,Right
2021-03-11 17:11:31.996238,+,,Session start,Left,Right
2021-03-11 17:11:45.068971,*,,BB2,Left,Right
2021-03-11 17:11:45.645752,*,,BB3,Left,Right
2021-03-11 17:16:33.170142,0.8017,,Run_log,Left,Right
2021-03-11 17:16:42.754161,*,,BB4,Left,Right
2021-03-11 17:19:13.731933,0.6533,,Food_log,Left,Right
2021-03-11 17:20:01.772307,-,,END,Left,Right
2021-03-11 17:20:02.238632,+,,START,Left,Right
2021-03-11 17:20:07.164693,+,,Session start,Left,Right
2021-03-11 17:26:56.068600,*,,BB2,Left,Right
2021-03-11 17:27:34.988028,-,,END,Left,Right
2021-03-11 17:28:05.017956,+,,START,Left,Right
2021-03-11 17:28:06.323329,+,,Session start,Left,Right
2021-03-11 17:29:51.621426,*,,BB2,Left,Right
2021-03-11 17:29:52.181969,*,,BB3,Left,Right
2021-03-11 17:36:01.937510,0.5508,,Run_log,Left,Right
2021-03-11 17:36:12.018838,*,,BB4,Left,Right
2021-03-11 17:38:01.779103,0.6808,,Food_log,Left,Right
2021-03-11 17:38:09.623842,*,,BB3,Left,Right
2021-03-11 17:38:52.664810,0.6908,,Run_log,Left,Right
2021-03-11 17:40:01.416096,-,,END,Left,Right
2021-03-11 17:41:56.726672,+,,START,Left,Right
2021-03-11 17:41:59.339713,+,,Session start,Left,Right
2021-03-11 17:46:47.423294,*,,BB2,Left,Right
2021-03-11 17:46:47.956202,*,,BB3,Left,Right
2021-03-11 17:47:38.342167,0.6742,,Run_log,Left,Right
2021-03-11 17:47:51.263545,-,,END,Left,Right
2021-03-11 17:48:24.625237,+,,START,Left,Right
2021-03-11 17:48:25.729476,+,,Session start,Left,Right
2021-03-11 17:51:59.793838,*,,BB2,Left,Right
2021-03-11 17:51:59.894576,*,,BB3,Left,Right
2021-03-11 17:52:01.091037,0,,Run_log,Left,Right
2021-03-11 17:52:06.783660,-,,END,Left,Right
2021-03-12 09:28:19.067640,+,,START,Left,Right
2021-03-12 09:28:22.384921,+,,Session start,Left,Right
2021-03-12 09:28:36.732456,*,,BB2,Left,Right
2021-03-12 09:28:37.725407,*,,BB3,Left,Right
2021-03-12 09:28:44.180738,0.63,,Run_log,Left,Right
2021-03-12 09:28:47.692523,*,,BB3,Left,Right
2021-03-12 09:29:49.628722,0.8142,,Run_log,Left,Right
2021-03-12 09:29:59.963424,*,,BB4,Left,Right
2021-03-12 09:30:58.459752,0.6967,,Food_log,Left,Right
2021-03-12 09:31:11.681763,*,,BB3,Left,Right
2021-03-12 09:31:26.243415,0.7125,,Run_log,Left,Right
2021-03-12 09:33:04.990757,-,,END,Left,Right
2021-03-12 09:33:44.191099,+,,START,Left,Right
2021-03-12 09:34:08.891233,+,,Session start,Left,Right
2021-03-12 09:34:22.434162,*,,BB2,Left,Right
2021-03-12 09:34:23.031987,*,,BB3,Left,Right
2021-03-12 09:34:41.799245,0.65,,Run_log,Left,Right
2021-03-12 09:35:03.309662,*,,BB4,Left,Right
2021-03-12 09:35:58.260293,0.7558,,Food_log,Left,Right
2021-03-12 09:35:59.984540,*,,BB3,Left,Right
2021-03-12 09:36:47.277318,0.8075,,Run_log,Left,Right
2021-03-12 09:36:52.475092,*,,BB3,Left,Right
2021-03-12 09:37:12.201530,0.5758,,Run_log,Left,Right
2021-03-12 09:37:20.089090,*,,BB3,Left,Right
2021-03-12 09:37:47.999275,0.7608,,Run_log,Left,Right
2021-03-12 09:38:06.239974,-,,END,Left,Right
2021-03-12 09:53:03.249087,+,,START,Left,Right
2021-03-12 10:19:02.472905,+,,START,Left,Right
2021-03-12 10:19:06.895943,+,,Session start,Left,Right
2021-03-12 10:19:36.566825,*,,BB2,Left,Right
2021-03-12 10:19:39.386729,*,,BB3,Left,Right
2021-03-12 10:19:58.024230,0.6242,,Run_log,Left,Right
2021-03-12 10:20:01.058529,*,,BB4,Left,Right
2021-03-12 10:20:46.606213,0.6958,,Food_log,Left,Right
2021-03-12 10:20:51.549921,*,,BB4,Left,Right
2021-03-12 10:22:03.548877,0.695,,Food_log,Left,Right
2021-03-12 10:22:17.657436,*,,BB3,Left,Right
2021-03-12 10:25:02.477990,0.7383,,Run_log,Left,Right
2021-03-12 10:25:17.786321,*,,BB3,Left,Right
2021-03-12 10:26:09.112615,0.5783,,Run_log,Left,Right
2021-03-12 10:26:11.745185,*,,BB3,Left,Right
2021-03-12 10:26:35.950103,0.7275,,Run_log,Left,Right
2021-03-12 10:26:38.568432,*,,BB3,Left,Right
2021-03-12 10:27:14.509509,1.3175,,Run_log,Left,Right
2021-03-12 10:32:44.294693,+,,START,Left,Right
2021-03-12 10:37:08.136507,+,,START,Left,Right
2021-03-12 10:37:54.929732,+,,Session start,Left,Right
2021-03-12 10:38:08.601029,*,,BB2,Left,Right
2021-03-12 10:38:13.099976,*,,BB4,Left,Right
2021-03-12 10:39:23.628230,0.6733,,Food_log,Left,Right
2021-03-12 10:39:43.199070,*,,BB3,Left,Right
2021-03-12 10:44:36.825034,0.6042,,Run_log,Left,Right
2021-03-12 10:44:56.309691,*,,BB3,Left,Right
2021-03-12 10:45:42.829632,7.5317,,Run_log,Left,Right
2021-03-12 10:46:18.793935,-,,END,Left,Right
2021-03-12 13:33:07.798412,+,,START,Left,Right
2021-03-12 13:39:15.167638,+,,Session start,Left,Right
2021-03-12 13:39:29.459650,*,,BB2,Left,Right
2021-03-12 13:39:36.154937,*,,BB4,Left,Right
2021-03-12 13:40:43.497532,0.7875,,Food_log,Left,Right
2021-03-12 13:40:54.948851,*,,BB3,Left,Right
2021-03-12 13:42:46.628752,1.0367,,Run_log,Left,Right
2021-03-12 13:42:47.916747,*,,BB4,Left,Right
2021-03-12 13:42:54.598706,0.51,,Food_log,Left,Right
2021-03-12 13:44:01.816629,-,,END,Left,Right
2021-03-13 16:57:02.893741,+,,START,Left,Right
2021-03-13 16:57:05.506656,+,,Session start,Left,Right
2021-03-13 16:57:24.273754,*,,BB2,Left,Right
2021-03-13 16:57:27.722737,*,,BB3,Left,Right
2021-03-13 16:57:43.550018,0.5408,,Run_log,Left,Right
2021-03-13 16:57:45.027719,*,,BB3,Left,Right
2021-03-13 16:58:14.911311,0.5625,,Run_log,Left,Right
2021-03-13 16:58:17.443957,*,,BB4,Left,Right
2021-03-13 16:58:55.874263,0.5358,,Food_log,Left,Right
2021-03-13 16:58:58.195552,*,,BB3,Left,Right
2021-03-13 16:59:07.549643,0.5342,,Run_log,Left,Right
2021-03-13 16:59:10.227570,*,,BB3,Left,Right
2021-03-13 16:59:16.557037,0.5108,,Run_log,Left,Right
2021-03-13 16:59:25.561290,*,,BB4,Left,Right
2021-03-13 16:59:38.042226,0.5483,,Food_log,Left,Right
2021-03-13 17:00:10.818407,*,,BB3,Left,Right
2021-03-13 17:00:31.252285,0.5275,,Run_log,Left,Right
2021-03-13 17:01:44.026826,*,,BB4,Left,Right
2021-03-13 17:02:07.443540,0.6067,,Food_log,Left,Right
2021-03-13 17:02:31.108522,*,,BB3,Left,Right
2021-03-13 17:03:18.713717,3.2125,,Run_log,Left,Right
2021-03-13 17:03:22.813352,*,,BB3,Left,Right
2021-03-13 17:03:52.278332,3.5017,,Run_log,Left,Right
2021-03-13 17:04:02.054293,*,,BB4,Left,Right
2021-03-13 17:04:10.686736,0.5475,,Food_log,Left,Right
2021-03-13 17:06:24.168194,-,,END,Left,Right
2021-03-13 17:15:52.562960,+,,START,Left,Right
2021-03-13 17:15:54.069725,+,,Session start,Left,Right
2021-03-13 17:16:07.800157,*,,BB2,Left,Right
2021-03-13 17:16:08.677703,*,,BB3,Left,Right
2021-03-13 17:16:15.214192,0.3958,,Run_log,Left,Right
2021-03-13 17:16:23.211512,*,,BB4,Left,Right
2021-03-13 17:16:46.381594,0.6008,,Food_log,Left,Right
2021-03-13 17:17:00.666481,-,,END,Left,Right
2021-03-14 14:54:49.654384,+,,START,Left,Right
2021-03-14 14:54:52.469037,+,,Session start,Left,Right
2021-03-14 14:55:47.413925,+,,START,Left,Right
2021-03-14 14:55:48.417892,+,,Session start,Left,Right
2021-03-14 14:56:26.118378,-,,END,Left,Right
2021-03-14 16:15:05.666276,+,,START,Left,Right
2021-03-14 16:15:14.414307,+,,Session start,Left,Right
2021-03-14 16:15:30.497958,*,,BB2,Left,Right
2021-03-14 16:15:32.987568,*,,BB3,Left,Right
2021-03-14 16:16:26.577285,0.9042,,Run_log,Left,Right
2021-03-14 16:16:40.475907,*,,BB4,Left,Right
2021-03-14 16:17:20.953785,0.6167,,Food_log,Left,Right
2021-03-14 16:17:31.067651,*,,BB4,Left,Right
2021-03-14 16:18:32.039081,0.7075,,Food_log,Left,Right
2021-03-14 16:18:34.645055,*,,BB3,Left,Right
2021-03-14 16:19:45.026924,0.7558,,Run_log,Left,Right
2021-03-14 16:19:48.914873,*,,BB4,Left,Right
2021-03-14 16:20:06.568259,0.7192,,Food_log,Left,Right
2021-03-14 16:20:32.038191,*,,BB4,Left,Right
2021-03-14 16:21:12.066991,0.59,,Food_log,Left,Right
2021-03-14 16:21:15.983065,*,,BB3,Left,Right
2021-03-14 16:21:26.380136,0.7358,,Run_log,Left,Right
2021-03-14 16:21:43.922777,*,,BB3,Left,Right
2021-03-14 16:21:56.914008,0.9867,,Run_log,Left,Right
2021-03-14 16:22:07.584085,*,,BB4,Left,Right
2021-03-14 16:24:32.151011,0.6058,,Food_log,Left,Right
2021-03-14 16:24:44.913444,*,,BB4,Left,Right
2021-03-14 16:25:08.832039,0.7567,,Food_log,Left,Right
2021-03-14 16:25:11.020096,*,,BB3,Left,Right
2021-03-14 16:25:24.573530,0.6158,,Run_log,Left,Right
2021-03-14 16:25:38.999072,*,,BB4,Left,Right
2021-03-14 16:26:04.285280,0.77,,Food_log,Left,Right
2021-03-14 16:26:14.842030,*,,BB3,Left,Right
2021-03-14 16:26:22.050987,0.6017,,Run_log,Left,Right
2021-03-14 16:26:27.590126,*,,BB4,Left,Right
2021-03-14 16:26:42.231813,0.685,,Food_log,Left,Right
2021-03-14 16:26:58.358001,*,,BB4,Left,Right
2021-03-14 16:28:05.456391,0.745,,Food_log,Left,Right
2021-03-14 16:28:17.901043,*,,BB4,Left,Right
2021-03-14 16:28:32.368566,0.5725,,Food_log,Left,Right
2021-03-14 16:28:40.522977,*,,BB3,Left,Right
2021-03-14 16:29:07.145531,0.745,,Run_log,Left,Right
2021-03-14 16:29:19.195581,*,,BB3,Left,Right
2021-03-14 16:29:29.805782,0.6192,,Run_log,Left,Right
2021-03-14 16:29:32.877955,*,,BB4,Left,Right
2021-03-14 16:29:42.372603,0.7575,,Food_log,Left,Right
2021-03-14 16:29:43.881390,*,,BB3,Left,Right
2021-03-14 16:31:10.291050,0.6317,,Run_log,Left,Right
2021-03-14 16:31:25.342264,*,,BB3,Left,Right
2021-03-14 16:31:35.771794,0.7183,,Run_log,Left,Right
2021-03-14 16:32:14.586360,*,,BB4,Left,Right
2021-03-14 16:32:31.639946,0.695,,Food_log,Left,Right
2021-03-14 16:33:28.068642,*,,BB3,Left,Right
2021-03-14 16:33:50.408612,0.6567,,Run_log,Left,Right
2021-03-14 16:35:08.286084,-,,END,Left,Right
2021-03-16 09:53:04.958262,+,,START,Left,Right
2021-03-16 09:53:06.968305,+,,Session start,Left,Right
2021-03-16 09:53:23.437553,*,,BB2,Left,Right
2021-03-16 09:53:28.220182,*,,BB3,Left,Right
2021-03-16 09:53:41.148410,0.7033,,Run_log,Left,Right
2021-03-16 09:54:03.100006,*,,BB3,Left,Right
2021-03-16 09:54:12.994630,2.1,,Run_log,Left,Right
2021-03-16 09:54:30.028936,*,,BB4,Left,Right
2021-03-16 09:56:50.038490,0.5417,,Food_log,Left,Right
2021-03-16 09:56:58.276255,*,,BB3,Left,Right
2021-03-16 09:57:36.406103,0.6958,,Run_log,Left,Right
2021-03-16 09:57:45.155182,*,,BB3,Left,Right
2021-03-16 09:58:02.616042,0.5708,,Run_log,Left,Right
2021-03-16 09:58:13.365706,*,,BB4,Left,Right
2021-03-16 10:01:01.021394,0.6875,,Food_log,Left,Right
2021-03-16 10:01:16.979560,*,,BB3,Left,Right
2021-03-16 10:02:10.614740,0.6242,,Run_log,Left,Right
2021-03-16 10:02:18.906858,*,,BB4,Left,Right
2021-03-16 10:03:09.599772,0.7158,,Food_log,Left,Right
2021-03-16 10:03:13.098104,*,,BB3,Left,Right
2021-03-16 10:04:40.992234,0.6308,,Run_log,Left,Right
2021-03-16 10:04:57.473225,*,,BB3,Left,Right
2021-03-16 10:05:12.668098,0.18,,Run_log,Left,Right
2021-03-16 10:05:41.948458,*,,BB3,Left,Right
2021-03-16 10:05:44.724310,0.5017,,Run_log,Left,Right
2021-03-16 10:06:11.298547,*,,BB3,Left,Right
2021-03-16 10:07:15.391476,0.725,,Run_log,Left,Right
2021-03-16 10:07:35.505880,*,,BB4,Left,Right
2021-03-16 10:07:54.858283,0.6425,,Food_log,Left,Right
2021-03-16 10:10:14.601059,-,,END,Left,Right
2021-03-16 10:30:30.251845,+,,START,Left,Right
2021-03-16 10:30:31.859077,+,,Session start,Left,Right
2021-03-16 12:39:30.229842,+,,START,Left,Right
2021-03-16 12:39:33.848763,+,,Session start,Left,Right
2021-03-16 12:39:50.435383,*,,BB2,Left,Right
2021-03-16 12:39:58.229607,*,,BB3,Left,Right
2021-03-16 12:40:04.735053,0.3383,,Run_log,Left,Right
2021-03-16 12:40:17.152546,*,,BB3,Left,Right
2021-03-16 12:40:22.473836,0.3175,,Run_log,Left,Right
2021-03-16 12:40:35.213133,*,,BB4,Left,Right
2021-03-16 12:41:45.965839,0.55,,Food_log,Left,Right
2021-03-16 12:41:50.672691,*,,BB3,Left,Right
2021-03-16 12:44:57.204315,0.8625,,Run_log,Left,Right
2021-03-16 12:45:05.671634,*,,BB4,Left,Right
2021-03-16 12:46:21.447902,0.5017,,Food_log,Left,Right
2021-03-16 12:46:29.955316,*,,BB3,Left,Right
2021-03-16 12:48:17.177125,0.6825,,Run_log,Left,Right
2021-03-16 12:48:24.313007,*,,BB3,Left,Right
2021-03-16 12:48:57.950085,2.4767,,Run_log,Left,Right
2021-03-16 12:49:19.461480,*,,BB4,Left,Right
2021-03-16 12:49:51.514963,0.5208,,Food_log,Left,Right
2021-03-16 12:50:09.914481,*,,BB3,Left,Right
2021-03-16 12:54:07.349937,0.5092,,Run_log,Left,Right
2021-03-16 12:54:17.658889,*,,BB4,Left,Right
2021-03-16 12:55:55.790222,0.6042,,Food_log,Left,Right
2021-03-16 12:56:00.797935,-,,END,Left,Right
2021-03-16 14:58:24.718043,+,,START,Left,Right
2021-03-16 14:58:32.259327,+,,Session start,Left,Right
2021-03-16 14:58:50.350506,*,,BB2,Left,Right
2021-03-16 14:58:53.291190,*,,BB3,Left,Right
2021-03-16 14:59:02.244354,0.5117,,Run_log,Left,Right
2021-03-16 14:59:13.223539,*,,BB3,Left,Right
2021-03-16 15:01:41.748214,0.6317,,Run_log,Left,Right
2021-03-16 15:01:59.440435,*,,BB3,Left,Right
2021-03-16 15:02:06.315352,1.15,,Run_log,Left,Right
2021-03-16 15:02:15.862883,*,,BB4,Left,Right
2021-03-16 15:03:57.035019,0.6267,,Food_log,Left,Right
2021-03-16 15:04:01.794442,*,,BB3,Left,Right
2021-03-16 15:04:15.490469,0.62,,Run_log,Left,Right
2021-03-16 15:04:22.796237,*,,BB4,Left,Right
2021-03-16 15:06:36.963015,0.665,,Food_log,Left,Right
2021-03-16 15:06:42.773211,-,,END,Left,Right
2021-03-22 17:27:20.448924,+,,START,Left,Right
2021-03-22 17:28:13.044147,+,,Session start,Left,Right
2021-03-22 17:28:29.322222,*,,BB2,Left,Right
2021-03-22 17:28:32.849852,*,,BB3,Left,Right
2021-03-22 17:28:43.108254,0.8483,,Run_log,Left,Right
2021-03-22 17:28:49.541064,*,,BB3,Left,Right
2021-03-22 17:28:57.221294,0.945,,Run_log,Left,Right
2021-03-22 17:29:05.565259,*,,BB3,Left,Right
2021-03-22 17:29:23.600221,0.945,,Run_log,Left,Right
2021-03-22 17:29:30.902200,*,,BB4,Left,Right
2021-03-22 17:29:44.929243,0.9292,,Food_log,Left,Right
2021-03-22 17:29:57.870055,*,,BB3,Left,Right
2021-03-22 17:30:39.464992,0.9783,,Run_log,Left,Right
2021-03-22 17:30:45.204410,-,,END,Left,Right
2021-03-22 17:42:09.197627,+,,START,Left,Right
2021-03-22 17:42:13.017598,+,,Session start,Left,Right
2021-03-22 17:42:28.426833,*,,BB2,Left,Right
2021-03-22 17:42:31.077518,*,,BB3,Left,Right
2021-03-22 17:43:03.849751,0.6433,,Run_log,Left,Right
2021-03-22 17:43:10.033105,*,,BB4,Left,Right
2021-03-22 17:43:26.512423,0.7375,,Food_log,Left,Right
2021-03-22 17:43:31.896338,*,,BB3,Left,Right
2021-03-22 17:44:07.874279,2.1,,Run_log,Left,Right
2021-03-22 17:44:15.889868,*,,BB4,Left,Right
2021-03-22 17:44:35.364598,0.7842,,Food_log,Left,Right
2021-03-22 17:44:43.418937,*,,BB3,Left,Right
2021-03-22 17:45:44.159269,1.2758,,Run_log,Left,Right
2021-03-22 17:45:49.239357,-,,END,Left,Right
2021-03-22 17:57:32.552810,+,,START,Left,Right
2021-03-22 17:57:34.361354,+,,Session start,Left,Right
2021-03-22 18:05:22.737009,+,,START,Left,Right
2021-03-22 18:05:24.344439,+,,Session start,Left,Right
2021-03-22 18:05:58.083689,*,,BB2,Left,Right
2021-03-22 18:06:00.458967,*,,BB3,Left,Right
2021-03-22 18:06:16.669784,0.8492,,Run_log,Left,Right
2021-03-22 18:06:20.393877,-,,END,Left,Right
2021-03-22 18:52:28.158138,+,,START,Left,Right
2021-03-22 18:52:36.805225,+,,Session start,Left,Right
2021-03-22 19:02:35.423179,+,,START,Left,Right
2021-03-22 19:02:40.148522,+,,Session start,Left,Right
2021-03-22 19:03:34.203498,*,,BB2,Left,Right
2021-03-22 19:03:39.730818,*,,BB3,Left,Right
2021-03-22 19:04:48.502502,1.0417,,Run_log,Left,Right
2021-03-22 19:04:52.132396,*,,BB4,Left,Right
2021-03-22 19:05:37.452239,0.6767,,Food_log,Left,Right
2021-03-22 19:05:46.043660,-,,END,Left,Right
2021-03-22 19:13:18.037885,+,,START,Left,Right
2021-03-22 19:13:19.444521,+,,Session start,Left,Right
2021-03-22 19:13:45.253197,*,,BB2,Left,Right
2021-03-22 19:13:51.330826,*,,BB3,Left,Right
2021-03-22 19:14:45.245838,0.7867,,Run_log,Left,Right
2021-03-22 19:14:47.372854,-,,END,Left,Right
2021-03-22 19:28:07.042758,+,,START,Left,Right
2021-03-22 19:28:27.054075,+,,Session start,Left,Right
2021-03-22 19:40:49.325826,+,,START,Left,Right
2021-03-22 19:40:51.234974,+,,Session start,Left,Right
2021-03-23 10:43:12.141720,+,,START,Left,Right
2021-03-23 10:43:14.553953,+,,Session start,Left,Right
2021-03-23 10:43:46.585975,*,,BB2,Left,Right
2021-03-23 10:43:49.267842,*,,BB3,Left,Right
2021-03-23 10:45:33.654793,0.7942,,Run_log,Left,Right
2021-03-23 10:45:37.805656,-,,END,Left,Right
2021-03-23 10:54:45.543172,+,,START,Left,Right
2021-03-23 10:56:17.159363,+,,Session start,Left,Right
2021-03-23 11:06:11.981933,+,,START,Left,Right
2021-03-23 11:06:14.695568,+,,Session start,Left,Right
2021-03-23 11:13:56.972534,+,,START,Left,Right
2021-03-23 11:14:02.200852,+,,Session start,Left,Right
2021-03-23 11:14:46.380620,*,,BB2,Left,Right
2021-03-23 11:14:51.094557,*,,BB3,Left,Right
2021-03-23 11:15:40.041981,0.7692,,Run_log,Left,Right
2021-03-23 11:16:02.064373,*,,BB4,Left,Right
2021-03-23 11:16:51.855707,0.7458,,Food_log,Left,Right
2021-03-23 11:16:59.594852,*,,BB3,Left,Right
2021-03-23 11:18:28.888568,2.1492,,Run_log,Left,Right
2021-03-23 11:18:46.555756,*,,BB3,Left,Right
2021-03-23 11:18:59.481336,0.7175,,Run_log,Left,Right
2021-03-23 11:19:08.828812,*,,BB3,Left,Right
2021-03-23 11:19:42.685416,3.1175,,Run_log,Left,Right
2021-03-23 11:19:55.498892,*,,BB3,Left,Right
2021-03-23 11:20:49.070450,2.4192,,Run_log,Left,Right
2021-03-23 11:20:53.751604,-,,END,Left,Right
2021-03-23 11:31:04.301576,+,,START,Left,Right
2021-03-23 11:31:06.009468,+,,Session start,Left,Right
2021-03-23 12:01:21.861787,+,,START,Left,Right
2021-03-23 12:01:23.267721,+,,Session start,Left,Right
2021-03-23 12:01:58.027786,*,,BB2,Left,Right
2021-03-23 12:02:04.541387,*,,BB3,Left,Right
2021-03-23 12:03:34.932356,0.8742,,Run_log,Left,Right
2021-03-23 12:03:48.638518,*,,BB4,Left,Right
2021-03-23 12:04:14.109813,0.6042,,Food_log,Left,Right
2021-03-23 12:04:25.218128,*,,BB4,Left,Right
2021-03-23 12:06:33.205738,0.755,,Food_log,Left,Right
2021-03-23 12:06:41.196210,*,,BB3,Left,Right
2021-03-23 12:06:48.233291,0.2925,,Run_log,Left,Right
2021-03-23 12:06:49.354469,-,,END,Left,Right
2021-03-23 12:35:40.417622,+,,START,Left,Right
2021-03-23 12:35:44.539673,+,,Session start,Left,Right
2021-03-23 12:36:02.982105,*,,BB2,Left,Right
2021-03-23 12:36:06.715535,*,,BB3,Left,Right
2021-03-23 12:36:17.791574,1.4617,,Run_log,Left,Right
2021-03-23 12:36:24.328444,*,,BB4,Left,Right
2021-03-23 12:38:52.301088,0.4833,,Food_log,Left,Right
2021-03-23 12:38:58.269468,*,,BB3,Left,Right
2021-03-23 12:39:14.804013,0.3667,,Run_log,Left,Right
2021-03-23 12:39:23.196274,*,,BB3,Left,Right
2021-03-23 12:40:10.775866,2.3317,,Run_log,Left,Right
2021-03-23 12:40:19.175141,*,,BB3,Left,Right
2021-03-23 12:40:38.984356,0.5667,,Run_log,Left,Right
2021-03-23 12:40:41.465596,*,,BB3,Left,Right
2021-03-23 12:42:32.275516,0.5142,,Run_log,Left,Right
2021-03-23 12:42:35.169326,-,,END,Left,Right
2021-03-23 13:17:24.732245,+,,START,Left,Right
2021-03-23 13:17:26.943249,+,,Session start,Left,Right
2021-03-23 13:17:47.505016,*,,BB2,Left,Right
2021-03-23 13:17:50.773241,*,,BB4,Left,Right
2021-03-23 13:19:00.238849,0.4617,,Food_log,Left,Right
2021-03-23 13:19:02.457887,*,,BB3,Left,Right
2021-03-23 13:22:13.220487,0.6925,,Run_log,Left,Right
2021-03-23 13:22:20.423891,-,,END,Left,Right
2021-03-23 14:09:12.071584,+,,START,Left,Right
2021-03-23 14:09:13.578216,+,,Session start,Left,Right
2021-03-23 14:22:32.511190,+,,START,Left,Right
2021-03-23 14:22:34.822664,+,,Session start,Left,Right
2021-03-23 14:22:51.085476,*,,BB2,Left,Right
2021-03-23 14:22:54.405219,*,,BB4,Left,Right
2021-03-23 14:24:14.674744,0.6292,,Food_log,Left,Right
2021-03-23 14:24:16.870040,*,,BB3,Left,Right
2021-03-23 14:27:47.820332,0.5858,,Run_log,Left,Right
2021-03-23 14:28:11.316813,*,,BB3,Left,Right
2021-03-23 14:28:27.345944,0.6192,,Run_log,Left,Right
2021-03-23 14:28:33.192783,-,,END,Left,Right
2021-03-23 14:53:11.659870,+,,START,Left,Right
2021-03-23 14:53:16.284287,+,,Session start,Left,Right
2021-03-24 10:54:01.587119,+,,START,Left,Right
2021-03-24 10:54:05.205281,+,,Session start,Left,Right
2021-03-24 10:54:24.471299,*,,BB2,Left,Right
2021-03-24 10:54:26.834001,*,,BB3,Left,Right
2021-03-24 10:54:33.604915,0.7675,,Run_log,Left,Right
2021-03-24 10:54:39.152750,-,,END,Left,Right
2021-03-25 09:49:38.723433,+,,START,Left,Right
2021-03-25 09:49:40.532304,+,,Session start,Left,Right
2021-03-25 10:18:28.826186,+,,START,Left,Right
2021-03-25 10:18:32.043056,+,,Session start,Left,Right
2021-03-25 10:19:07.899773,*,,BB2,Left,Right
2021-03-25 10:19:10.653958,*,,BB3,Left,Right
2021-03-25 10:19:20.627668,0.5933,,Run_log,Left,Right
2021-03-25 10:19:24.855452,-,,END,Left,Right
2021-03-25 11:34:16.921709,+,,START,Left,Right
2021-03-25 11:34:18.528801,+,,Session start,Left,Right
2021-03-25 11:36:07.059728,*,,BB2,Left,Right
2021-03-25 11:36:09.827655,*,,BB3,Left,Right
2021-03-25 11:36:22.895024,1.225,,Run_log,Left,Right
2021-03-25 11:36:34.781916,*,,BB3,Left,Right
2021-03-25 11:36:38.371489,0.44,,Run_log,Left,Right
2021-03-25 11:36:46.561552,*,,BB4,Left,Right
2021-03-25 11:39:30.464826,0.485,,Food_log,Left,Right
2021-03-25 11:39:51.615943,-,,END,Left,Right
2021-03-25 11:45:41.035903,+,,START,Left,Right
2021-03-25 11:45:54.309143,+,,Session start,Left,Right
2021-03-25 12:35:59.457944,+,,START,Left,Right
2021-03-25 12:36:01.065606,+,,Session start,Left,Right
2021-03-25 12:36:51.008371,*,,BB2,Left,Right
2021-03-25 12:36:53.865850,*,,BB3,Left,Right
2021-03-25 12:37:01.832714,0.6208,,Run_log,Left,Right
2021-03-25 12:37:03.605245,-,,END,Left,Right
2021-03-25 12:47:47.317508,+,,START,Left,Right
2021-03-25 12:47:52.846623,+,,Session start,Left,Right
2021-03-25 13:07:09.255528,+,,START,Left,Right
2021-03-25 13:07:14.081054,+,,Session start,Left,Right
2021-03-25 13:07:31.844853,*,,BB2,Left,Right
2021-03-25 13:07:34.701450,*,,BB4,Left,Right
2021-03-25 13:09:43.512518,0.5533,,Food_log,Left,Right
2021-03-25 13:09:59.743311,*,,BB3,Left,Right
2021-03-25 13:12:46.931411,0.8542,,Run_log,Left,Right
2021-03-25 13:12:49.583969,-,,END,Left,Right
2021-03-25 13:45:57.640508,+,,START,Left,Right
2021-03-25 13:45:59.348752,+,,Session start,Left,Right
2021-03-25 13:46:34.898745,*,,BB2,Left,Right
2021-03-25 13:46:39.294279,*,,BB4,Left,Right
2021-03-25 13:48:34.939492,0.7,,Food_log,Left,Right
2021-03-25 13:48:42.060328,-,,END,Left,Right
2021-03-25 14:40:35.831458,+,,START,Left,Right
2021-03-25 14:40:40.958300,+,,Session start,Left,Right
2021-03-26 16:30:19.260901,+,,START,Left,Right
2021-03-26 16:30:24.387772,+,,Session start,Left,Right
2021-03-26 16:38:12.039680,+,,START,Left,Right
2021-03-26 16:38:13.848545,+,,Session start,Left,Right
2021-03-26 16:38:46.133380,*,,BB2,Left,Right
2021-03-26 16:38:54.638310,*,,BB3,Left,Right
2021-03-26 16:39:07.343402,0.6425,,Run_log,Left,Right
2021-03-26 16:39:10.073375,-,,END,Left,Right
2021-03-26 16:49:18.489667,+,,START,Left,Right
2021-03-26 16:49:20.498990,+,,Session start,Left,Right
2021-03-26 17:00:15.065249,+,,START,Left,Right
2021-03-26 17:00:20.796308,+,,Session start,Left,Right
2021-03-26 17:01:59.017733,+,,START,Left,Right
2021-03-26 17:02:01.328835,+,,Session start,Left,Right
2021-03-26 17:24:22.707804,+,,START,Left,Right
2021-03-26 17:24:24.113807,+,,Session start,Left,Right
2021-03-26 17:45:55.682376,+,,START,Left,Right
2021-03-26 17:45:56.987724,+,,Session start,Left,Right
2021-03-26 17:57:26.293848,+,,START,Left,Right
2021-03-26 17:57:27.700130,+,,Session start,Left,Right
2021-03-26 17:57:50.253082,*,,BB2,Left,Right
2021-03-26 17:57:52.054029,*,,BB3,Left,Right
2021-03-26 17:58:09.403601,2.5408,,Run_log,Left,Right
