Date_Time,Rotation,Pellet_Retrieval,Type,Wheel_Position,FED_Position
2021-03-25 10:12:44.586607,*,,BB3,Left,Right
2021-03-25 10:13:42.053404,0.625,,Run_log,Left,Right
2021-03-25 10:15:09.439712,*,,BB4,Left,Right
2021-03-25 10:16:26.580515,0.6825,,Food_log,Left,Right
2021-03-25 10:16:31.989046,*,,BB3,Left,Right
2021-03-25 10:17:09.755908,0.5433,,Run_log,Left,Right
2021-03-25 10:17:29.269410,*,,BB3,Left,Right
2021-03-25 10:17:38.137673,0.7242,,Run_log,Left,Right
2021-03-25 10:18:06.938792,-,,END,Left,Right
2021-03-25 10:53:58.121724,+,,START,Left,Right
2021-03-25 10:54:00.432950,+,,Session start,Left,Right
2021-03-25 10:54:15.792957,*,,BB2,Left,Right
2021-03-25 10:54:16.625773,-,,END,Left,Right
2021-03-25 11:41:23.607183,+,,START,Left,Right
2021-03-25 11:41:25.214530,+,,Session start,Left,Right
2021-03-25 11:41:40.394343,*,,BB2,Left,Right
2021-03-25 11:41:43.423751,*,,BB4,Left,Right
2021-03-25 11:42:13.129940,0.5667,,Food_log,Left,Right
2021-03-25 11:42:18.269297,*,,BB3,Left,Right
2021-03-25 11:42:35.142512,0.4858,,Run_log,Left,Right
2021-03-25 11:42:36.901069,*,,BB4,Left,Right
2021-03-25 11:43:41.113888,0.585,,Food_log,Left,Right
2021-03-25 11:43:48.489554,*,,BB3,Left,Right
2021-03-25 11:43:55.646280,0.4567,,Run_log,Left,Right
2021-03-25 11:43:58.683786,*,,BB4,Left,Right
2021-03-25 11:45:06.923113,0.6175,,Food_log,Left,Right
2021-03-25 11:45:18.765355,-,,END,Left,Right
2021-03-25 11:47:56.979846,+,,START,Left,Right
2021-03-25 11:47:58.486423,+,,Session start,Left,Right
2021-03-25 11:48:15.802180,*,,BB2,Left,Right
2021-03-25 11:48:17.823913,*,,BB4,Left,Right
2021-03-25 11:49:31.497192,0.5867,,Food_log,Left,Right
2021-03-25 11:49:32.562302,*,,BB3,Left,Right
2021-03-25 11:50:45.438716,1.1533,,Run_log,Left,Right
2021-03-25 11:50:56.792705,*,,BB3,Left,Right
2021-03-25 11:51:05.855134,0.5958,,Run_log,Left,Right
2021-03-25 11:51:07.532580,*,,BB4,Left,Right
2021-03-25 11:51:20.359357,0.5017,,Food_log,Left,Right
2021-03-25 11:51:21.550085,*,,BB3,Left,Right
2021-03-25 11:51:54.128911,0.7733,,Run_log,Left,Right
2021-03-25 11:52:04.711885,*,,BB3,Left,Right
2021-03-25 11:52:58.155697,8.0525,,Run_log,Left,Right
2021-03-25 11:53:03.003914,*,,BB4,Left,Right
2021-03-25 11:53:11.368686,0.515,,Food_log,Left,Right
2021-03-25 11:53:21.756076,*,,BB3,Left,Right
2021-03-25 11:53:26.170740,2.2533,,Run_log,Left,Right
2021-03-25 11:53:58.948946,*,,BB3,Left,Right
2021-03-25 11:54:29.802087,0.5225,,Run_log,Left,Right
2021-03-25 11:54:32.593951,*,,BB4,Left,Right
2021-03-25 11:54:57.947629,0.58,,Food_log,Left,Right
2021-03-25 11:54:58.864735,*,,BB3,Left,Right
2021-03-25 11:58:04.323334,0.8742,,Run_log,Left,Right
2021-03-25 11:58:12.373337,*,,BB4,Left,Right
2021-03-25 11:59:03.344781,0.5408,,Food_log,Left,Right
2021-03-25 11:59:07.140837,*,,BB3,Left,Right
2021-03-25 12:00:04.491560,0.6642,,Run_log,Left,Right
2021-03-25 12:00:09.390142,*,,BB4,Left,Right
2021-03-25 12:00:13.123090,0.4417,,Food_log,Left,Right
2021-03-25 12:00:20.781742,*,,BB4,Left,Right
2021-03-25 12:00:30.129449,0.6075,,Food_log,Left,Right
2021-03-25 12:00:54.129654,*,,BB4,Left,Right
2021-03-25 12:01:00.118136,0.4025,,Food_log,Left,Right
2021-03-25 12:01:04.456145,*,,BB4,Left,Right
2021-03-25 12:02:40.846383,0.6367,,Food_log,Left,Right
2021-03-25 12:02:51.861912,*,,BB3,Left,Right
2021-03-25 12:03:04.775399,0.5592,,Run_log,Left,Right
2021-03-25 12:03:06.237652,*,,BB4,Left,Right
2021-03-25 12:03:20.502036,0.6158,,Food_log,Left,Right
2021-03-25 12:03:21.722397,*,,BB3,Left,Right
2021-03-25 12:03:23.343596,0.4417,,Run_log,Left,Right
2021-03-25 12:03:27.189876,*,,BB3,Left,Right
2021-03-25 12:05:41.750180,1.5242,,Run_log,Left,Right
2021-03-25 12:05:49.383523,*,,BB4,Left,Right
2021-03-25 12:05:57.105887,0.6492,,Food_log,Left,Right
2021-03-25 12:05:59.008843,*,,BB4,Left,Right
2021-03-25 12:06:05.337261,0.4517,,Food_log,Left,Right
2021-03-25 12:06:12.736775,*,,BB3,Left,Right
2021-03-25 12:07:16.771150,5.1717,,Run_log,Left,Right
2021-03-25 12:07:24.496392,*,,BB4,Left,Right
2021-03-25 12:08:31.775955,0.5375,,Food_log,Left,Right
2021-03-25 12:08:41.447312,*,,BB3,Left,Right
2021-03-25 12:09:11.564306,1.3225,,Run_log,Left,Right
2021-03-25 12:09:14.970278,*,,BB3,Left,Right
2021-03-25 12:09:30.503042,3.6783,,Run_log,Left,Right
2021-03-25 12:10:39.245707,*,,BB3,Left,Right
2021-03-25 12:11:13.640948,0.6725,,Run_log,Left,Right
2021-03-25 12:11:22.003857,*,,BB3,Left,Right
2021-03-25 12:11:24.832712,0.4467,,Run_log,Left,Right
2021-03-25 12:11:26.350986,*,,BB4,Left,Right
2021-03-25 12:11:29.086037,0.5392,,Food_log,Left,Right
2021-03-25 12:11:33.009402,*,,BB3,Left,Right
2021-03-25 12:11:59.336464,0.5242,,Run_log,Left,Right
2021-03-25 12:12:00.433709,*,,BB4,Left,Right
2021-03-25 12:12:07.598787,0.575,,Food_log,Left,Right
2021-03-25 12:12:08.691512,*,,BB3,Left,Right
2021-03-25 12:13:47.507402,4.9458,,Run_log,Left,Right
2021-03-25 12:13:49.305073,-,,END,Left,Right
2021-03-25 12:38:23.154861,+,,START,Left,Right
2021-03-25 12:38:24.461003,+,,Session start,Left,Right
2021-03-25 13:24:05.724339,+,,START,Left,Right
2021-03-25 13:24:07.633861,+,,Session start,Left,Right
2021-03-25 13:24:36.450961,*,,BB2,Left,Right
2021-03-25 13:24:37.514462,*,,BB4,Left,Right
2021-03-25 13:25:07.829644,0.565,,Food_log,Left,Right
2021-03-25 13:25:09.488981,*,,BB3,Left,Right
2021-03-25 13:25:24.977247,0.6558,,Run_log,Left,Right
2021-03-25 13:25:26.182861,*,,BB4,Left,Right
2021-03-25 13:27:47.030604,0.5425,,Food_log,Left,Right
2021-03-25 13:27:57.215280,*,,BB3,Left,Right
2021-03-25 13:28:26.174229,0.69,,Run_log,Left,Right
2021-03-25 13:28:30.032682,*,,BB4,Left,Right
2021-03-25 13:30:11.747206,0.5517,,Food_log,Left,Right
2021-03-25 13:30:18.873629,*,,BB4,Left,Right
2021-03-25 13:30:49.853336,0.6825,,Food_log,Left,Right
2021-03-25 13:30:51.636841,*,,BB3,Left,Right
2021-03-25 13:31:04.693930,2.7033,,Run_log,Left,Right
2021-03-25 13:31:17.774167,-,,END,Left,Right
2021-03-25 14:05:05.237241,+,,START,Left,Right
2021-03-25 14:05:05.637855,+,,Session start,Left,Right
2021-03-25 14:17:57.910265,+,,START,Left,Right
2021-03-25 14:18:01.026286,+,,Session start,Left,Right
2021-03-25 14:18:17.648735,*,,BB2,Left,Right
2021-03-25 14:18:23.764771,*,,BB3,Left,Right
2021-03-25 14:18:40.200393,0.6325,,Run_log,Left,Right
2021-03-25 14:18:41.953177,*,,BB4,Left,Right
2021-03-25 14:20:03.745517,0.5283,,Food_log,Left,Right
2021-03-25 14:20:07.675253,*,,BB3,Left,Right
2021-03-25 14:20:10.316283,0.5342,,Run_log,Left,Right
2021-03-25 14:20:11.689280,*,,BB4,Left,Right
2021-03-25 14:20:47.371472,0.5742,,Food_log,Left,Right
2021-03-25 14:20:48.518960,*,,BB4,Left,Right
2021-03-25 14:23:38.176894,0.625,,Food_log,Left,Right
2021-03-25 14:23:52.047259,*,,BB4,Left,Right
2021-03-25 14:24:36.335619,0.5517,,Food_log,Left,Right
2021-03-25 14:24:37.511343,*,,BB3,Left,Right
2021-03-25 14:24:40.441713,0.4442,,Run_log,Left,Right
2021-03-25 14:24:42.879664,*,,BB4,Left,Right
2021-03-25 14:27:00.308406,0.6367,,Food_log,Left,Right
2021-03-25 14:27:06.827953,*,,BB4,Left,Right
2021-03-25 14:28:47.943471,0.5583,,Food_log,Left,Right
2021-03-25 14:28:49.954719,*,,BB3,Left,Right
2021-03-25 14:28:56.664768,0.5717,,Run_log,Left,Right
2021-03-25 14:29:23.681611,*,,BB4,Left,Right
2021-03-25 14:29:54.152839,0.5542,,Food_log,Left,Right
2021-03-25 14:29:56.839378,*,,BB4,Left,Right
2021-03-25 14:35:12.400844,0.655,,Food_log,Left,Right
2021-03-25 14:35:32.509466,*,,BB4,Left,Right
2021-03-25 14:36:17.661114,0.4717,,Food_log,Left,Right
2021-03-25 14:36:24.697417,*,,BB3,Left,Right
2021-03-25 14:36:59.469880,1.3358,,Run_log,Left,Right
2021-03-25 14:37:02.997269,*,,BB4,Left,Right
2021-03-25 14:39:41.095394,0.6075,,Food_log,Left,Right
2021-03-25 14:39:42.086899,*,,BB3,Left,Right
2021-03-25 14:40:07.888692,2.31,,Run_log,Left,Right
2021-03-25 14:40:09.411693,-,,END,Left,Right
2021-03-25 15:00:35.326868,+,,START,Left,Right
2021-03-25 15:00:36.632983,+,,Session start,Left,Right
2021-03-25 15:00:53.117449,*,,BB2,Left,Right
2021-03-25 15:00:54.829690,*,,BB4,Left,Right
2021-03-25 15:01:03.329184,0.6258,,Food_log,Left,Right
2021-03-25 15:01:04.282972,*,,BB3,Left,Right
2021-03-25 15:01:06.438845,0.4325,,Run_log,Left,Right
2021-03-25 15:01:07.462681,*,,BB4,Left,Right
2021-03-25 15:01:11.143808,0.5658,,Food_log,Left,Right
2021-03-25 15:01:12.011528,*,,BB3,Left,Right
2021-03-25 15:01:20.054883,1.1925,,Run_log,Left,Right
2021-03-25 15:01:22.877607,*,,BB4,Left,Right
2021-03-25 15:02:17.172927,0.5975,,Food_log,Left,Right
2021-03-25 15:02:26.069321,*,,BB4,Left,Right
2021-03-25 15:02:42.241946,0.4617,,Food_log,Left,Right
2021-03-25 15:02:43.215059,*,,BB3,Left,Right
2021-03-25 15:05:04.490595,0.6817,,Run_log,Left,Right
2021-03-25 15:05:36.021339,*,,BB4,Left,Right
2021-03-25 15:07:24.269432,0.4758,,Food_log,Left,Right
2021-03-25 15:07:29.235005,*,,BB4,Left,Right
2021-03-25 15:08:33.444293,0.5675,,Food_log,Left,Right
2021-03-25 15:08:36.949680,*,,BB3,Left,Right
2021-03-25 15:08:40.125442,0.4533,,Run_log,Left,Right
2021-03-25 15:08:41.348508,*,,BB4,Left,Right
2021-03-25 15:10:05.641332,0.5575,,Food_log,Left,Right
2021-03-25 15:10:18.917731,*,,BB3,Left,Right
2021-03-25 15:10:39.942442,5.0658,,Run_log,Left,Right
2021-03-25 15:10:41.160936,*,,BB4,Left,Right
2021-03-25 15:15:25.859361,0.6225,,Food_log,Left,Right
2021-03-25 15:15:30.765887,*,,BB4,Left,Right
2021-03-25 15:16:17.670395,0.51,,Food_log,Left,Right
2021-03-25 15:16:31.438325,*,,BB4,Left,Right
2021-03-25 15:17:52.963552,0.6383,,Food_log,Left,Right
2021-03-25 15:17:54.485948,*,,BB3,Left,Right
2021-03-25 15:18:12.452051,0.5183,,Run_log,Left,Right
2021-03-25 15:18:19.737303,*,,BB4,Left,Right
2021-03-25 15:19:33.873593,0.6033,,Food_log,Left,Right
2021-03-25 15:19:37.717602,*,,BB3,Left,Right
2021-03-25 15:21:19.112365,0.8058,,Run_log,Left,Right
2021-03-25 15:21:20.367416,*,,BB4,Left,Right
2021-03-25 15:21:43.890738,0.5433,,Food_log,Left,Right
2021-03-25 15:21:51.528887,*,,BB3,Left,Right
2021-03-25 15:21:58.311554,0.4633,,Run_log,Left,Right
2021-03-26 16:29:19.639235,+,,START,Left,Right
2021-03-26 16:29:21.246702,+,,Session start,Left,Right
2021-03-26 16:32:47.702046,+,,START,Left,Right
2021-03-26 16:32:52.427388,+,,Session start,Left,Right
2021-03-26 16:33:24.141104,*,,BB2,Left,Right
2021-03-26 16:33:26.085829,*,,BB4,Left,Right
2021-03-26 16:33:37.282990,0.7475,,Food_log,Left,Right
2021-03-26 16:33:43.705226,*,,BB3,Left,Right
2021-03-26 16:33:51.851673,0.7233,,Run_log,Left,Right
2021-03-26 16:33:53.081027,*,,BB4,Left,Right
2021-03-26 16:34:00.735168,0.83,,Food_log,Left,Right
2021-03-26 16:34:01.899726,*,,BB3,Left,Right
2021-03-26 16:34:10.526145,0.67,,Run_log,Left,Right
2021-03-26 16:34:14.693722,*,,BB4,Left,Right
2021-03-26 16:34:24.246660,0.7475,,Food_log,Left,Right
2021-03-26 16:34:26.219939,*,,BB4,Left,Right
2021-03-26 16:34:40.251709,0.825,,Food_log,Left,Right
2021-03-26 16:34:41.045618,*,,BB3,Left,Right
2021-03-26 16:34:55.309258,5.7167,,Run_log,Left,Right
2021-03-26 16:34:56.555070,*,,BB4,Left,Right
2021-03-26 16:35:12.400795,0.7575,,Food_log,Left,Right
2021-03-26 16:35:13.329280,*,,BB3,Left,Right
2021-03-26 16:35:42.352643,0.845,,Run_log,Left,Right
2021-03-26 16:35:44.910031,-,,END,Left,Right
2021-03-26 16:47:57.778613,+,,START,Left,Right
2021-03-26 16:48:01.598826,+,,Session start,Left,Right
2021-03-26 16:54:39.451142,+,,START,Left,Right
2021-03-26 16:54:41.159176,+,,Session start,Left,Right
2021-03-26 16:55:00.945093,*,,BB2,Left,Right
2021-03-26 16:55:02.422644,*,,BB4,Left,Right
2021-03-26 16:55:15.407969,0.68,,Food_log,Left,Right
2021-03-26 16:55:17.079014,*,,BB3,Left,Right
2021-03-26 16:55:17.677575,0,,Run_log,Left,Right
2021-03-26 16:55:20.561497,*,,BB3,Left,Right
2021-03-26 16:55:21.160106,0,,Run_log,Left,Right
2021-03-26 16:55:23.428345,*,,BB3,Left,Right
2021-03-26 16:55:24.026891,0.0008,,Run_log,Left,Right
2021-03-26 16:55:26.767124,*,,BB4,Left,Right
2021-03-26 16:55:27.626483,0.1683,,Food_log,Left,Right
2021-03-26 16:55:32.220959,*,,BB4,Left,Right
2021-03-26 16:55:32.820849,0,,Food_log,Left,Right
2021-03-26 16:55:33.875173,-,,END,Left,Right
2021-03-26 17:21:50.059600,+,,START,Left,Right
2021-03-26 17:21:53.477323,+,,Session start,Left,Right
2021-03-26 17:22:24.893013,*,,BB2,Left,Right
2021-03-26 17:22:28.131109,*,,BB4,Left,Right
2021-03-26 17:22:56.326135,0.5592,,Food_log,Left,Right
2021-03-26 17:23:06.259153,*,,BB3,Left,Right
2021-03-26 17:23:35.129599,0.6667,,Run_log,Left,Right
2021-03-26 17:23:37.790948,-,,END,Left,Right
2021-03-26 17:31:48.767740,+,,START,Left,Right
2021-03-26 17:31:50.274862,+,,Session start,Left,Right
2021-03-26 17:32:07.372418,*,,BB2,Left,Right
2021-03-26 17:32:11.507442,*,,BB3,Left,Right
2021-03-26 17:32:48.744784,1.0258,,Run_log,Left,Right
2021-03-26 17:32:52.858029,-,,END,Left,Right
2021-03-26 18:00:37.160969,+,,START,Left,Right
2021-03-26 18:00:38.466582,+,,Session start,Left,Right
2021-03-26 18:00:55.626953,*,,BB2,Left,Right
2021-03-26 18:01:01.613976,*,,BB4,Left,Right
2021-03-26 18:01:28.232127,0.5233,,Food_log,Left,Right
2021-03-26 18:01:48.549378,*,,BB3,Left,Right
2021-03-26 18:02:59.228269,0.86,,Run_log,Left,Right
2021-03-26 18:03:06.340958,*,,BB4,Left,Right
2021-03-26 18:03:50.181822,0.53,,Food_log,Left,Right
2021-03-26 18:03:51.247229,*,,BB3,Left,Right
2021-03-26 18:05:05.389884,0.7067,,Run_log,Left,Right
2021-03-26 18:05:08.138489,-,,END,Left,Right
2021-03-26 18:10:34.986436,+,,START,Left,Right
2021-03-26 18:10:36.995847,+,,Session start,Left,Right
2021-03-26 18:21:07.216458,+,,START,Left,Right
2021-03-26 18:21:10.935817,+,,Session start,Left,Right
2021-03-26 18:21:33.167174,*,,BB2,Left,Right
2021-03-26 18:21:41.036876,*,,BB4,Left,Right
2021-03-26 18:21:59.245108,0.6608,,Food_log,Left,Right
2021-03-26 18:22:00.637335,*,,BB3,Left,Right
2021-03-26 18:23:38.935263,0.5975,,Run_log,Left,Right
2021-03-26 18:23:42.184608,*,,BB4,Left,Right
2021-03-26 18:24:04.669588,0.6825,,Food_log,Left,Right
2021-03-26 18:24:08.332739,*,,BB3,Left,Right
2021-03-26 18:24:46.080575,4.8092,,Run_log,Left,Right
2021-03-26 18:24:48.397071,*,,BB4,Left,Right
2021-03-26 18:25:21.042991,0.6858,,Food_log,Left,Right
2021-03-26 18:25:22.551128,*,,BB4,Left,Right
2021-03-26 18:25:35.203864,0.5083,,Food_log,Left,Right
2021-03-26 18:25:37.563910,*,,BB3,Left,Right
2021-03-26 18:29:31.525142,2.52,,Run_log,Left,Right
2021-03-26 18:29:33.750580,-,,END,Left,Right
2021-03-26 18:46:14.454189,+,,START,Left,Right
2021-03-26 18:46:16.564955,+,,Session start,Left,Right
2021-03-26 18:57:04.330220,+,,START,Left,Right
2021-03-26 18:57:06.641524,+,,Session start,Left,Right
2021-03-26 19:15:06.280236,+,,START,Left,Right
2021-03-26 19:15:08.088467,+,,Session start,Left,Right
2021-03-26 19:15:23.936023,*,,BB2,Left,Right
2021-03-26 19:15:25.666455,*,,BB4,Left,Right
2021-03-26 19:15:46.149228,0.5642,,Food_log,Left,Right
2021-03-26 19:15:47.256175,*,,BB3,Left,Right
2021-03-26 19:17:01.471076,0.7558,,Run_log,Left,Right
2021-03-26 19:17:02.889723,*,,BB4,Left,Right
2021-03-26 19:17:18.199369,0.6225,,Food_log,Left,Right
2021-03-26 19:17:20.146711,*,,BB4,Left,Right
2021-03-26 19:19:00.085508,0.6933,,Food_log,Left,Right
2021-03-26 19:19:33.735181,*,,BB3,Left,Right
2021-03-26 19:19:56.333749,0.7225,,Run_log,Left,Right
2021-03-26 19:19:57.999729,*,,BB4,Left,Right
2021-03-26 19:20:49.692633,0.6517,,Food_log,Left,Right
2021-03-26 19:20:50.899222,*,,BB3,Left,Right
2021-03-26 19:21:55.015569,0.8383,,Run_log,Left,Right
2021-03-26 19:21:58.603487,*,,BB4,Left,Right
2021-03-26 19:22:39.679565,0.6258,,Food_log,Left,Right
2021-03-26 19:22:41.263133,*,,BB4,Left,Right
2021-03-26 19:22:59.630423,0.7383,,Food_log,Left,Right
2021-03-26 19:23:02.441288,*,,BB3,Left,Right
2021-03-26 19:24:03.291782,4.7225,,Run_log,Left,Right
2021-03-26 19:24:04.910817,*,,BB4,Left,Right
2021-03-26 19:24:29.660022,0.5883,,Food_log,Left,Right
2021-03-26 19:24:35.328343,-,,END,Left,Right
2021-03-26 19:44:19.627325,+,,START,Left,Right
2021-03-26 19:44:21.134163,+,,Session start,Left,Right
2021-03-26 19:59:01.598758,+,,START,Left,Right
2021-03-26 19:59:03.105756,+,,Session start,Left,Right
2021-03-26 19:59:19.519816,*,,BB2,Left,Right
2021-03-26 19:59:24.540278,*,,BB4,Left,Right
2021-03-26 19:59:36.517803,0.5233,,Food_log,Left,Right
2021-03-26 19:59:42.244165,*,,BB4,Left,Right
2021-03-26 20:00:38.022899,0.6733,,Food_log,Left,Right
2021-03-26 20:00:43.629187,*,,BB3,Left,Right
2021-03-26 20:01:16.163758,0.64,,Run_log,Left,Right
2021-03-26 20:01:17.910684,*,,BB4,Left,Right
2021-03-26 20:01:55.230710,0.6767,,Food_log,Left,Right
2021-03-26 20:01:58.815541,-,,END,Left,Right
2021-03-26 20:27:52.252140,+,,START,Left,Right
2021-03-26 20:27:53.859786,+,,Session start,Left,Right
2021-03-27 16:28:52.381769,+,,START,Left,Right
2021-03-27 16:28:56.503534,+,,Session start,Left,Right
2021-03-27 16:37:56.961875,+,,START,Left,Right
2021-03-27 16:37:58.368345,+,,Session start,Left,Right
2021-03-27 16:48:11.037592,+,,START,Left,Right
2021-03-27 16:48:12.544449,+,,Session start,Left,Right
2021-03-27 16:52:15.502006,+,,START,Left,Right
2021-03-27 16:52:15.903016,+,,Session start,Left,Right
2021-03-27 16:54:37.309959,+,,START,Left,Right
2021-03-27 16:54:38.615933,+,,Session start,Left,Right
2021-03-27 16:54:56.340775,*,,BB2,Left,Right
2021-03-27 16:54:57.706171,*,,BB4,Left,Right
2021-03-27 16:55:16.658124,0.5767,,Food_log,Left,Right
2021-03-27 16:55:21.670751,*,,BB3,Left,Right
2021-03-27 16:55:30.199524,2.2383,,Run_log,Left,Right
2021-03-27 16:55:31.668519,*,,BB4,Left,Right
2021-03-27 16:55:45.787896,0.6658,,Food_log,Left,Right
2021-03-27 16:55:46.924745,*,,BB3,Left,Right
2021-03-27 16:56:13.284889,3.0458,,Run_log,Left,Right
2021-03-27 16:56:15.449735,*,,BB4,Left,Right
2021-03-27 16:56:30.680541,0.5608,,Food_log,Left,Right
2021-03-27 16:56:38.327010,-,,END,Left,Right
2021-03-27 17:53:17.317956,+,,START,Left,Right
2021-03-27 17:53:17.819089,+,,Session start,Left,Right
2021-03-27 17:57:59.321252,+,,START,Left,Right
2021-03-27 17:58:00.325670,+,,Session start,Left,Right
2021-03-27 17:58:29.414510,*,,BB2,Left,Right
2021-03-27 17:58:30.645370,*,,BB4,Left,Right
2021-03-27 17:58:37.173935,0.5133,,Food_log,Left,Right
2021-03-27 17:58:40.595385,-,,END,Left,Right
2021-03-27 18:04:56.738378,+,,START,Left,Right
2021-03-27 18:04:59.753593,+,,Session start,Left,Right
2021-03-27 18:05:22.416420,*,,BB2,Left,Right
2021-03-27 18:05:23.523358,*,,BB4,Left,Right
2021-03-27 18:06:08.667110,0.5908,,Food_log,Left,Right
2021-03-27 18:06:10.430713,*,,BB3,Left,Right
2021-03-27 18:06:25.645664,2.435,,Run_log,Left,Right
2021-03-27 18:06:28.751562,*,,BB3,Left,Right
2021-03-27 18:07:20.963220,0.8208,,Run_log,Left,Right
2021-03-27 18:07:35.771116,*,,BB3,Left,Right
2021-03-27 18:07:58.037210,0.5167,,Run_log,Left,Right
2021-03-27 18:08:04.269472,*,,BB4,Left,Right
2021-03-27 18:08:35.578726,0.6533,,Food_log,Left,Right
2021-03-27 18:08:44.976876,*,,BB4,Left,Right
2021-03-27 18:08:54.415791,0.5592,,Food_log,Left,Right
2021-03-27 18:08:55.461060,*,,BB3,Left,Right
2021-03-27 18:09:16.792387,7.555,,Run_log,Left,Right
2021-03-27 18:09:18.012735,*,,BB3,Left,Right
2021-03-27 18:09:32.835771,5.1825,,Run_log,Left,Right
2021-03-27 18:09:34.847058,*,,BB4,Left,Right
2021-03-27 18:09:46.718132,0.6975,,Food_log,Left,Right
2021-03-27 18:09:47.632850,*,,BB3,Left,Right
2021-03-27 18:10:40.534359,0.5725,,Run_log,Left,Right
2021-03-27 18:10:45.994473,-,,END,Left,Right
2021-03-27 18:12:13.482221,+,,START,Left,Right
2021-03-27 18:12:14.486622,+,,Session start,Left,Right
2021-03-27 18:12:29.178714,*,,BB2,Left,Right
2021-03-27 18:12:30.864574,*,,BB4,Left,Right
2021-03-27 18:12:36.062270,0.5992,,Food_log,Left,Right
2021-03-27 18:12:36.996457,*,,BB3,Left,Right
2021-03-27 18:13:14.840934,0.6517,,Run_log,Left,Right
2021-03-27 18:14:03.309574,-,,END,Left,Right
2021-03-27 18:20:44.984685,+,,START,Left,Right
2021-03-27 18:20:46.390961,+,,Session start,Left,Right
2021-03-27 18:22:57.508270,+,,START,Left,Right
2021-03-27 18:22:58.713608,+,,Session start,Left,Right
2021-03-27 18:42:31.856948,+,,START,Left,Right
2021-03-27 18:42:32.861029,+,,Session start,Left,Right
2021-03-27 18:42:50.316706,*,,BB2,Left,Right
2021-03-27 18:42:51.782307,*,,BB3,Left,Right
2021-03-27 18:43:40.724661,0.63,,Run_log,Left,Right
2021-03-27 18:43:43.785172,*,,BB4,Left,Right
2021-03-27 18:44:03.744980,0.6583,,Food_log,Left,Right
2021-03-27 18:44:05.016729,*,,BB4,Left,Right
2021-03-27 18:44:55.205364,0.5658,,Food_log,Left,Right
2021-03-27 18:44:57.230011,*,,BB3,Left,Right
2021-03-27 18:46:05.883186,0.8258,,Run_log,Left,Right
2021-03-27 18:46:09.526342,-,,END,Left,Right
2021-03-27 18:47:56.051088,+,,START,Left,Right
2021-03-27 18:47:57.155624,+,,Session start,Left,Right
2021-03-27 18:48:13.126817,*,,BB2,Left,Right
2021-03-27 18:48:14.627219,*,,BB4,Left,Right
2021-03-27 18:48:52.758274,0.5667,,Food_log,Left,Right
2021-03-27 18:48:54.285226,*,,BB3,Left,Right
2021-03-27 18:49:17.289913,1.6408,,Run_log,Left,Right
2021-03-27 18:49:23.632164,*,,BB4,Left,Right
2021-03-27 18:49:55.573890,0.5725,,Food_log,Left,Right
2021-03-27 18:49:59.095699,*,,BB4,Left,Right
2021-03-27 18:52:02.396977,0.6325,,Food_log,Left,Right
2021-03-27 18:52:06.912451,*,,BB3,Left,Right
2021-03-27 18:53:11.009207,1.115,,Run_log,Left,Right
2021-03-27 18:53:13.329469,*,,BB4,Left,Right
2021-03-27 18:54:26.520043,0.6,,Food_log,Left,Right
2021-03-27 18:54:28.715677,-,,END,Left,Right
2021-03-28 15:51:16.143275,+,,START,Left,Right
2021-03-28 15:51:17.448541,+,,Session start,Left,Right
2021-03-28 15:51:34.347343,*,,BB2,Left,Right
2021-03-28 15:51:36.273438,*,,BB3,Left,Right
2021-03-28 15:51:46.014956,2.4733,,Run_log,Left,Right
2021-03-28 15:51:50.536452,-,,END,Left,Right
2021-03-28 15:53:27.855394,+,,START,Left,Right
2021-03-28 15:53:31.976588,+,,Session start,Left,Right
2021-03-28 15:53:55.682575,*,,BB2,Left,Right
2021-03-28 15:53:57.352042,*,,BB4,Left,Right
2021-03-28 15:54:12.570512,0.6183,,Food_log,Left,Right
2021-03-28 15:54:21.350688,*,,BB3,Left,Right
2021-03-28 15:54:35.256078,0.7917,,Run_log,Left,Right
2021-03-28 15:54:39.803412,*,,BB3,Left,Right
2021-03-28 15:55:00.261630,2.6292,,Run_log,Left,Right
2021-03-28 15:55:06.555081,*,,BB4,Left,Right
2021-03-28 15:55:55.194417,0.7933,,Food_log,Left,Right
2021-03-28 15:55:57.041114,-,,END,Left,Right
2021-03-28 15:59:45.714970,+,,START,Left,Right
2021-03-28 15:59:46.919742,+,,Session start,Left,Right
2021-03-28 16:00:04.054016,*,,BB2,Left,Right
2021-03-28 16:00:04.980202,*,,BB4,Left,Right
2021-03-28 16:00:34.747986,0.7142,,Food_log,Left,Right
2021-03-28 16:00:40.947536,*,,BB3,Left,Right
2021-03-28 16:01:27.873074,0.7025,,Run_log,Left,Right
2021-03-28 16:01:30.491931,*,,BB4,Left,Right
2021-03-28 16:02:10.813635,0.79,,Food_log,Left,Right
2021-03-28 16:02:11.674698,*,,BB3,Left,Right
2021-03-28 16:02:49.583155,3.245,,Run_log,Left,Right
2021-03-28 16:02:53.979981,*,,BB4,Left,Right
2021-03-28 16:03:05.461339,0.7817,,Food_log,Left,Right
2021-03-28 16:03:09.070106,-,,END,Left,Right
2021-03-28 16:12:24.015037,+,,START,Left,Right
2021-03-28 16:12:25.521778,+,,Session start,Left,Right
2021-03-28 16:24:25.774450,+,,START,Left,Right
2021-03-28 16:24:27.080511,+,,Session start,Left,Right
2021-03-28 16:24:48.985618,*,,BB2,Left,Right
2021-03-28 16:24:55.356264,*,,BB3,Left,Right
